battery_capacity,current_battery_level,charging_power,temperature,charging_station_type,charging_time_minutes
65,78,326,-3,AC_Slow,30.0
73,17,30,29,AC_Slow,163.64399057474392
69,23,130,49,AC_Slow,53.55978243566358
75,12,317,10,AC_Slow,30.0
60,33,285,13,DC_Fast,30.0
99,22,290,-4,DC_Fast,33.839791580437016
56,52,287,8,AC_Slow,30.0
72,38,143,20,DC_Fast,30.0
49,81,105,25,AC_Slow,30.0
90,60,15,16,AC_Slow,183.93722962021837
86,51,220,49,DC_Fast,30.540972626439554
81,40,34,18,AC_Slow,116.58973604071251
90,72,98,12,AC_Slow,30.0
51,35,120,9,AC_Slow,30.0
95,27,275,-5,AC_Slow,30.0
55,66,295,1,DC_Fast,30.0
80,16,43,39,AC_Slow,137.5490095283817
71,57,28,1,DC_Fast,80.14012871630841
54,89,268,39,DC_Fast,30.0
66,69,47,-8,AC_Slow,30.0
67,42,174,31,DC_Fast,30.0
56,12,344,28,DC_Fast,30.0
85,13,173,24,DC_Fast,34.21926514733881
98,13,307,49,DC_Fast,30.0
89,51,30,8,AC_Slow,132.64962834108616
97,18,184,34,AC_Slow,30.0
41,60,154,-7,AC_Slow,30.0
75,26,137,20,DC_Fast,38.125726618627645
89,26,147,31,DC_Fast,42.42163340058197
46,29,168,27,AC_Slow,30.0
52,23,105,22,DC_Fast,30.0
54,31,67,-5,DC_Fast,39.765703378360755
64,61,97,-3,AC_Slow,34.975848887574394
62,36,211,17,DC_Fast,30.0
99,52,315,4,DC_Fast,30.0
61,12,76,20,AC_Slow,61.90443915674627
65,17,64,-3,AC_Slow,66.69583795438783
72,19,33,43,AC_Slow,143.3204123971998
50,38,23,-5,AC_Slow,123.06205612754636
49,49,77,18,AC_Slow,30.0
64,74,250,40,AC_Slow,30.0
76,30,317,35,AC_Slow,30.0
87,33,328,23,DC_Fast,30.0
82,82,91,-4,AC_Slow,30.0
92,69,187,29,DC_Fast,30.0
77,35,201,-1,AC_Slow,30.0
80,18,248,2,DC_Fast,30.0
84,29,332,11,DC_Fast,30.0
63,65,122,10,DC_Fast,30.0
79,45,86,41,DC_Fast,36.92668742177037
85,45,251,-10,DC_Fast,30.0
95,82,238,30,AC_Slow,30.0
72,31,157,48,AC_Slow,30.0
56,10,276,31,AC_Slow,30.0
63,78,39,41,DC_Fast,38.9659048777797
76,82,217,-9,DC_Fast,30.0
96,46,215,41,DC_Fast,30.0
41,81,143,18,AC_Slow,30.0
71,22,193,0,DC_Fast,30.0
96,52,304,26,DC_Fast,30.0
99,46,256,39,AC_Slow,30.0
63,83,154,-4,AC_Slow,30.0
48,34,345,24,AC_Slow,30.0
43,30,223,19,DC_Fast,30.0
56,50,86,5,DC_Fast,30.0
56,82,194,4,AC_Slow,30.0
92,51,238,29,DC_Fast,30.0
89,51,180,9,DC_Fast,30.0
87,11,236,17,DC_Fast,31.48948062033415
69,77,67,48,DC_Fast,30.0
79,17,241,26,AC_Slow,30.0
97,70,37,-8,DC_Fast,45.87781127057759
50,23,217,18,DC_Fast,30.0
60,86,64,48,AC_Slow,30.0
60,30,6,26,DC_Fast,488.9888113632056
57,33,61,-2,DC_Fast,49.575880955324024
94,59,305,16,AC_Slow,30.0
68,54,291,21,DC_Fast,30.0
63,73,142,37,AC_Slow,30.0
49,73,283,35,DC_Fast,30.0
84,35,218,39,DC_Fast,30.0
56,41,243,28,DC_Fast,30.0
57,66,289,20,AC_Slow,30.0
81,62,35,36,DC_Fast,42.81865817396805
87,42,210,15,DC_Fast,30.0
59,61,278,29,AC_Slow,30.835003900530594
76,27,15,-8,DC_Fast,256.6478585646687
84,44,51,0,DC_Fast,56.93932916309345
57,21,7,41,DC_Fast,451.3555656500453
56,60,134,18,AC_Slow,30.0
48,19,76,16,AC_Slow,30.0
53,61,163,47,AC_Slow,30.0
88,43,134,39,DC_Fast,36.572150765894676
68,76,26,36,AC_Slow,51.48919096005733
70,48,139,-1,DC_Fast,31.18883700579255
43,17,24,46,AC_Slow,122.61434519528167
57,38,224,24,AC_Slow,30.0
98,31,337,36,DC_Fast,30.0
59,79,134,46,AC_Slow,30.0
95,70,36,12,AC_Slow,52.10744057372226
95,52,94,-5,DC_Fast,30.0
86,58,263,0,DC_Fast,30.0
82,38,302,49,DC_Fast,30.0
83,40,337,32,DC_Fast,30.0
48,62,253,40,DC_Fast,30.0
52,43,177,16,DC_Fast,30.0
54,47,51,44,DC_Fast,30.0
66,66,201,20,DC_Fast,30.0
54,13,38,48,AC_Slow,115.38081346183291
67,11,258,19,DC_Fast,30.0
76,21,252,-8,AC_Slow,30.0
94,44,46,2,DC_Fast,64.53472764407067
58,79,293,48,DC_Fast,30.0
65,81,127,43,AC_Slow,30.0
91,30,31,29,AC_Slow,179.80505005075887
65,70,63,10,AC_Slow,31.3028392504176
64,44,151,32,DC_Fast,30.0
65,57,119,0,DC_Fast,30.0
65,24,203,34,DC_Fast,30.0
85,80,132,-8,DC_Fast,30.0
67,24,157,27,AC_Slow,30.0
88,15,275,20,DC_Fast,30.0
57,77,343,13,AC_Slow,30.0
71,31,87,31,DC_Fast,35.78820607314645
92,41,27,40,DC_Fast,123.22538362063469
42,31,15,1,AC_Slow,138.99233538871945
41,36,191,35,DC_Fast,30.0
72,24,120,32,AC_Slow,30.0
81,53,166,16,DC_Fast,30.0
58,18,107,10,DC_Fast,50.75663948077943
56,43,247,14,DC_Fast,30.0
83,82,11,19,DC_Fast,84.5893493041033
72,24,176,19,DC_Fast,30.0
51,71,260,47,AC_Slow,30.0
88,54,251,-1,DC_Fast,30.0
95,81,196,-8,DC_Fast,30.0
42,67,118,2,DC_Fast,30.0
82,28,27,49,DC_Fast,169.74071408715247
88,25,318,16,AC_Slow,37.64288316912794
94,84,280,7,DC_Fast,30.0
65,17,140,48,AC_Slow,30.0
74,42,199,34,AC_Slow,30.0
47,83,262,13,AC_Slow,30.0
91,27,282,35,AC_Slow,30.0
75,44,74,3,AC_Slow,54.247180019298455
92,52,40,28,DC_Fast,62.441098960778056
93,59,112,33,AC_Slow,30.0
46,12,28,46,AC_Slow,118.9488895878652
85,68,144,-7,AC_Slow,30.0
85,37,26,5,AC_Slow,186.72208140603814
75,55,343,40,AC_Slow,30.0
55,73,333,-1,AC_Slow,30.0
63,79,208,37,DC_Fast,30.0
93,56,228,26,DC_Fast,30.0
40,23,227,16,AC_Slow,30.0
88,16,85,37,AC_Slow,64.35879075523907
64,83,334,-10,AC_Slow,30.0
49,88,195,-6,AC_Slow,30.0
93,40,290,2,AC_Slow,30.0
55,60,151,34,DC_Fast,30.0
55,38,286,-8,DC_Fast,30.0
97,24,15,6,DC_Fast,336.5844150013217
47,85,280,8,DC_Fast,30.0
68,34,60,26,DC_Fast,58.63681999896066
78,70,177,-6,DC_Fast,30.0
67,50,307,36,AC_Slow,34.08349181063124
45,78,208,31,AC_Slow,30.0
55,13,349,33,DC_Fast,30.0
59,66,252,13,AC_Slow,30.0
55,40,318,32,DC_Fast,30.0
46,12,270,22,DC_Fast,30.0
80,76,26,44,DC_Fast,51.06860039237054
53,59,331,10,AC_Slow,30.0
82,26,28,-8,AC_Slow,168.16545775778135
65,69,198,-7,DC_Fast,30.0
65,83,100,40,AC_Slow,30.0
53,75,267,21,DC_Fast,30.0
46,84,76,13,AC_Slow,30.0
72,33,247,41,AC_Slow,30.0
65,41,42,24,DC_Fast,69.45869244902885
96,28,93,7,DC_Fast,58.32191241616493
84,75,32,-8,DC_Fast,54.03861478991905
59,69,96,28,DC_Fast,30.0
42,75,58,43,AC_Slow,30.0
91,24,163,15,DC_Fast,30.0
43,44,232,49,AC_Slow,30.0
65,78,45,42,DC_Fast,30.0
50,36,41,13,AC_Slow,65.42390545888532
41,16,129,48,DC_Fast,30.0
53,15,183,-10,DC_Fast,30.0
83,42,336,40,DC_Fast,30.0
69,67,41,39,AC_Slow,43.512960449040705
88,58,105,23,AC_Slow,37.02580564739728
51,26,35,49,DC_Fast,80.87463380225
65,51,194,48,AC_Slow,30.0
83,81,150,1,DC_Fast,30.0
72,49,94,6,AC_Slow,30.0
52,55,10,10,DC_Fast,169.94885920674895
53,80,143,10,DC_Fast,30.0
63,79,99,-8,AC_Slow,30.0
73,77,123,33,AC_Slow,30.0
83,10,124,17,AC_Slow,59.69291994549739
65,88,127,14,DC_Fast,30.0
60,61,289,33,AC_Slow,30.0
67,44,183,-5,AC_Slow,30.0
87,78,329,31,AC_Slow,30.0
75,14,11,19,AC_Slow,462.9543044118236
79,26,316,21,AC_Slow,30.0
41,62,131,11,DC_Fast,30.0
81,61,81,47,DC_Fast,30.0
48,23,238,27,AC_Slow,30.0
62,38,322,3,DC_Fast,30.0
54,17,78,23,AC_Slow,62.38235523504356
52,10,275,32,AC_Slow,30.0
62,38,313,36,DC_Fast,30.0
56,45,124,47,DC_Fast,30.0
87,60,39,15,DC_Fast,79.4995429443249
99,46,211,29,DC_Fast,30.0
41,78,274,43,DC_Fast,30.0
59,62,97,2,DC_Fast,30.0
59,61,181,19,DC_Fast,30.0
98,21,278,8,AC_Slow,36.68643494424716
85,61,183,31,AC_Slow,30.0
42,10,133,30,AC_Slow,30.0
94,16,129,39,DC_Fast,36.740764149395936
51,26,31,28,AC_Slow,97.84046621371961
79,52,68,-8,AC_Slow,45.358455166816945
41,80,64,20,AC_Slow,30.0
75,26,223,1,AC_Slow,30.0
53,68,221,4,DC_Fast,30.0
55,12,173,43,AC_Slow,35.104709939283765
58,38,153,42,AC_Slow,30.0
73,31,274,34,AC_Slow,30.0
83,47,120,27,AC_Slow,33.67706121178597
85,63,249,29,AC_Slow,30.0
45,59,152,3,DC_Fast,30.0
52,78,96,24,AC_Slow,30.0
75,39,89,5,AC_Slow,47.87660380428635
61,32,91,39,AC_Slow,34.25511288644532
57,56,124,13,AC_Slow,33.97236313408826
51,30,344,6,AC_Slow,30.0
91,29,28,7,AC_Slow,196.50794708258744
98,32,93,31,DC_Fast,53.36620296495526
93,77,41,6,AC_Slow,63.04868294592698
69,30,346,5,AC_Slow,30.0
92,30,275,10,DC_Fast,30.0
90,10,16,13,DC_Fast,363.6412483455454
79,24,99,23,AC_Slow,45.909013161862404
46,26,35,41,AC_Slow,75.0967159021631
71,60,237,25,DC_Fast,30.0
87,72,344,32,AC_Slow,30.0
58,23,332,16,DC_Fast,30.105107189615325
45,68,304,28,AC_Slow,30.0
59,59,290,6,AC_Slow,30.0
66,43,39,14,AC_Slow,76.23204399963974
92,15,25,40,DC_Fast,220.1959070524743
82,58,115,27,DC_Fast,30.0
76,15,323,31,DC_Fast,30.0
87,78,149,10,DC_Fast,30.0
46,16,16,-7,AC_Slow,204.62385441146728
98,86,248,14,AC_Slow,30.0
44,60,150,48,DC_Fast,30.0
50,10,243,49,DC_Fast,30.0
54,22,96,19,DC_Fast,30.0
42,52,320,46,DC_Fast,30.0
97,36,327,22,AC_Slow,30.0
44,80,119,28,DC_Fast,30.0
62,12,19,15,AC_Slow,221.13412302587423
92,67,276,14,DC_Fast,30.0
76,26,26,42,AC_Slow,169.18610162034236
48,54,122,5,DC_Fast,30.0
54,87,99,38,AC_Slow,30.0
42,67,261,13,AC_Slow,30.0
68,65,335,-6,AC_Slow,30.0
45,63,266,43,AC_Slow,30.0
56,38,91,44,AC_Slow,30.0
65,63,322,31,AC_Slow,30.0
60,36,62,28,AC_Slow,50.43542292785158
47,54,234,2,AC_Slow,30.0
60,40,112,19,AC_Slow,30.0
96,45,23,49,DC_Fast,157.59673280996228
50,70,145,-4,DC_Fast,30.0
77,46,164,36,AC_Slow,30.400453334258746
47,76,104,6,DC_Fast,30.0
81,45,269,44,DC_Fast,45.043038338055204
63,14,242,16,AC_Slow,30.0
74,55,242,24,AC_Slow,30.0
94,88,53,-6,DC_Fast,30.0
53,61,169,31,AC_Slow,30.0
94,58,291,-6,AC_Slow,30.0
53,15,63,13,AC_Slow,55.34291058488239
49,19,187,-4,DC_Fast,30.64259081694228
51,32,151,-4,DC_Fast,30.0
77,26,305,43,DC_Fast,30.0
83,53,100,44,AC_Slow,35.07968626626804
94,50,47,3,AC_Slow,83.79248006621937
85,24,261,44,AC_Slow,30.0
73,53,217,4,AC_Slow,30.0
80,67,193,-6,AC_Slow,30.0
49,59,135,26,DC_Fast,30.0
97,61,304,-7,AC_Slow,30.0
56,79,293,19,DC_Fast,30.0
56,77,141,9,AC_Slow,30.0
42,72,34,42,DC_Fast,30.0
70,67,150,15,AC_Slow,30.0
90,32,316,-2,AC_Slow,30.0
40,53,109,19,AC_Slow,30.0
51,53,291,48,AC_Slow,30.0
78,61,195,33,DC_Fast,30.0
43,76,182,37,AC_Slow,30.0
81,37,349,11,DC_Fast,30.0
52,76,243,29,DC_Fast,30.0
73,87,5,30,DC_Fast,138.24832529334674
81,27,114,33,AC_Slow,43.55162601586636
60,36,342,19,AC_Slow,30.0
61,60,279,9,DC_Fast,30.0
96,69,238,17,AC_Slow,30.0
43,83,68,-4,DC_Fast,30.0
57,58,248,42,DC_Fast,30.0
44,24,57,-7,AC_Slow,36.13046539637057
58,82,266,17,AC_Slow,30.0
41,77,21,44,DC_Fast,37.04881522671283
51,24,306,24,DC_Fast,30.0
56,60,238,22,AC_Slow,30.0
49,57,77,-4,AC_Slow,30.0
73,81,95,-2,AC_Slow,30.0
45,10,10,23,DC_Fast,292.66582179436676
47,16,202,28,DC_Fast,35.4987047159601
90,62,200,31,DC_Fast,30.0
50,40,300,23,AC_Slow,30.0
96,27,326,2,DC_Fast,30.0
51,21,141,18,DC_Fast,30.0
48,57,271,24,DC_Fast,30.0
41,39,120,34,AC_Slow,30.0
47,16,47,-1,DC_Fast,51.775940784178125
97,12,235,19,AC_Slow,30.0
50,72,62,33,DC_Fast,30.0
99,15,210,15,DC_Fast,30.460479426878663
92,24,298,24,AC_Slow,30.0
75,80,98,17,AC_Slow,30.0
49,52,40,18,AC_Slow,42.581401650744105
60,27,234,41,DC_Fast,30.0
59,31,231,-5,AC_Slow,30.0
87,70,187,-8,DC_Fast,30.0
47,70,266,18,DC_Fast,30.0
75,62,135,46,AC_Slow,30.0
68,35,69,-9,AC_Slow,69.128533211424
81,49,190,44,AC_Slow,30.0
51,17,121,11,AC_Slow,30.0
53,30,190,35,DC_Fast,30.0
87,52,278,36,DC_Fast,30.0
93,30,155,39,AC_Slow,47.94353225071818
89,12,155,16,AC_Slow,53.78870624859394
60,40,40,40,DC_Fast,64.60483080630685
61,36,330,11,DC_Fast,30.0
60,36,99,-1,AC_Slow,30.0
83,82,138,41,DC_Fast,30.0
89,66,166,38,DC_Fast,30.0
69,42,48,38,DC_Fast,57.24226031873469
78,53,304,8,DC_Fast,30.0
59,52,287,13,DC_Fast,30.0
63,40,244,16,DC_Fast,30.0
62,74,56,25,DC_Fast,30.1076666800281
46,85,285,32,DC_Fast,30.0
48,26,78,6,AC_Slow,54.886423484562
40,24,299,45,DC_Fast,30.0
65,43,242,-1,AC_Slow,30.0
77,89,171,43,AC_Slow,30.0
77,13,144,6,AC_Slow,46.92742969941736
93,81,143,33,AC_Slow,30.0
83,88,239,-1,AC_Slow,30.0
61,37,7,-1,DC_Fast,383.00280827853135
83,82,260,27,AC_Slow,30.0
49,11,282,6,DC_Fast,30.0
94,26,8,15,AC_Slow,668.6880024394079
97,67,274,15,DC_Fast,30.0
45,83,216,40,DC_Fast,30.0
56,18,220,23,AC_Slow,30.0
90,40,274,-7,DC_Fast,30.0
89,75,20,39,AC_Slow,81.06294019640362
77,71,68,16,DC_Fast,30.0
63,28,243,10,DC_Fast,30.0
90,83,20,25,AC_Slow,51.736718308297064
49,64,56,27,DC_Fast,33.33193075366157
95,37,23,35,DC_Fast,179.49921421023282
47,59,329,20,DC_Fast,30.0
60,74,97,-4,DC_Fast,30.0
95,12,265,33,DC_Fast,30.0
45,88,302,23,DC_Fast,30.0
60,61,21,7,AC_Slow,84.18958569242376
96,19,115,13,DC_Fast,45.008126828280055
78,30,332,2,AC_Slow,34.71747858508867
63,46,98,2,DC_Fast,30.0
72,24,14,14,AC_Slow,315.8216410519363
98,87,216,-6,DC_Fast,30.0
57,88,241,28,AC_Slow,30.0
95,83,258,18,DC_Fast,30.0
67,18,20,33,AC_Slow,242.72760820522205
96,53,148,46,AC_Slow,30.0
91,48,46,35,AC_Slow,99.62159483417585
71,14,7,22,DC_Fast,621.9112460871972
51,34,160,13,DC_Fast,30.0
87,65,177,-1,DC_Fast,30.0
81,73,28,47,AC_Slow,88.53731979664727
66,81,279,14,DC_Fast,30.0
49,61,79,30,AC_Slow,30.0
85,85,44,-1,DC_Fast,30.0
96,18,306,28,AC_Slow,30.0
91,19,44,5,AC_Slow,134.52429028990394
81,19,66,49,AC_Slow,70.2212424106603
71,82,242,17,DC_Fast,30.0
81,71,249,1,AC_Slow,30.0
65,69,22,33,DC_Fast,74.70196156157054
64,28,144,47,AC_Slow,35.425873813112865
50,47,86,21,DC_Fast,30.0
62,15,193,40,AC_Slow,30.0
73,24,112,18,AC_Slow,45.93221052383941
96,56,238,34,AC_Slow,30.0
91,54,272,42,DC_Fast,30.0
79,14,108,39,AC_Slow,47.76848878305438
62,87,138,16,AC_Slow,30.0
68,62,348,15,DC_Fast,30.0
70,75,37,-8,DC_Fast,30.0
46,71,241,15,AC_Slow,30.0
79,32,340,28,DC_Fast,30.0
72,53,182,-10,DC_Fast,30.0
60,61,16,24,AC_Slow,123.8896933633807
41,55,233,42,DC_Fast,30.0
57,28,313,16,AC_Slow,30.0
86,56,273,35,AC_Slow,30.0
72,61,135,-7,AC_Slow,30.88089096780476
76,33,253,8,DC_Fast,30.0
73,26,62,11,DC_Fast,60.22644560502081
59,55,8,49,AC_Slow,259.5660043141796
74,73,240,-5,AC_Slow,30.0
90,37,177,41,DC_Fast,30.0
89,59,326,-2,DC_Fast,30.0
93,73,40,0,AC_Slow,43.17233636749753
57,37,283,11,AC_Slow,30.0
85,65,241,36,AC_Slow,30.0
63,68,279,-2,DC_Fast,30.0
47,14,300,18,AC_Slow,30.0
69,63,332,32,DC_Fast,30.0
83,53,62,47,AC_Slow,30.0
92,51,22,-1,DC_Fast,142.7102884618658
49,81,40,23,DC_Fast,30.0
62,66,133,20,AC_Slow,30.0
91,56,5,11,DC_Fast,558.5504044447748
88,85,68,35,DC_Fast,30.0
50,34,66,-7,AC_Slow,48.481628732304344
41,53,335,-9,DC_Fast,30.0
97,24,150,-6,DC_Fast,31.848301131138932
65,60,276,35,AC_Slow,30.0
75,62,21,4,DC_Fast,88.82200027373575
72,43,284,8,DC_Fast,30.0
86,86,102,27,AC_Slow,30.0
52,17,231,48,AC_Slow,30.0
79,86,247,4,AC_Slow,30.0
64,79,205,35,DC_Fast,30.0
43,30,183,-3,AC_Slow,30.0
81,16,274,9,AC_Slow,32.1509865950632
58,88,238,1,AC_Slow,30.0
57,65,116,-7,AC_Slow,30.0
76,58,70,42,AC_Slow,30.0
69,51,342,27,AC_Slow,30.0
58,32,249,32,AC_Slow,30.0
97,61,249,44,DC_Fast,30.0
62,88,76,43,DC_Fast,30.0
98,62,53,28,AC_Slow,58.42058737585863
93,25,194,46,AC_Slow,43.84794189806115
55,46,297,25,DC_Fast,30.0
40,27,181,47,AC_Slow,30.0
51,29,165,4,DC_Fast,30.0
63,55,154,-10,AC_Slow,30.0
73,11,74,20,DC_Fast,52.73488269174992
92,72,37,-2,AC_Slow,43.87352792110964
96,12,288,12,DC_Fast,33.86337422168185
47,55,348,41,DC_Fast,30.0
57,58,264,15,AC_Slow,30.0
96,10,326,29,DC_Fast,30.0
87,31,81,33,DC_Fast,70.20638609786691
44,23,114,28,AC_Slow,34.06412174364972
65,54,309,49,DC_Fast,30.0
69,15,143,7,DC_Fast,30.0
93,74,39,22,DC_Fast,44.549603295442296
52,30,239,30,DC_Fast,30.0
58,13,334,28,AC_Slow,34.20476711276126
68,12,204,3,DC_Fast,30.0
42,39,329,47,DC_Fast,30.0
65,40,155,-10,DC_Fast,33.64506939927006
79,43,38,2,DC_Fast,77.95644049065835
98,29,128,41,AC_Slow,51.351801081167295
97,63,36,4,DC_Fast,77.12642508046855
97,34,276,26,AC_Slow,30.0
51,24,328,-6,AC_Slow,30.0
41,47,314,3,DC_Fast,30.0
50,32,128,3,AC_Slow,30.0
83,61,320,35,DC_Fast,30.0
67,75,82,-6,DC_Fast,30.0
57,66,80,0,DC_Fast,34.27780066191998
52,66,64,21,AC_Slow,30.0
76,88,89,40,AC_Slow,30.0
61,61,84,-6,DC_Fast,30.0
51,44,176,25,AC_Slow,30.0
41,83,262,4,AC_Slow,30.0
76,23,283,42,AC_Slow,30.0
46,23,225,-4,AC_Slow,30.0
65,42,50,-6,DC_Fast,38.840484005113666
65,61,77,19,DC_Fast,30.0
63,10,58,4,DC_Fast,85.71491132095665
51,43,331,19,AC_Slow,30.0
55,28,225,3,DC_Fast,30.0
62,33,341,13,DC_Fast,30.0
79,13,13,13,DC_Fast,377.0305489475809
99,45,330,24,AC_Slow,30.0
48,86,176,-6,AC_Slow,30.0
71,67,88,1,AC_Slow,30.0
54,41,334,9,DC_Fast,30.0
76,18,333,35,DC_Fast,30.0
52,89,16,-6,DC_Fast,30.0
44,76,36,45,AC_Slow,30.0
50,29,343,25,DC_Fast,30.0
49,83,293,10,AC_Slow,30.0
91,71,324,37,AC_Slow,30.0
52,67,308,28,AC_Slow,30.0
80,31,276,-8,DC_Fast,30.0
92,76,182,18,AC_Slow,30.0
85,84,118,43,DC_Fast,30.0
89,57,30,14,AC_Slow,105.41754496303228
54,17,241,16,DC_Fast,30.0
81,82,314,25,AC_Slow,30.0
95,24,176,41,DC_Fast,30.0
46,41,237,11,DC_Fast,30.0
79,62,41,27,AC_Slow,45.84602092653908
67,76,269,24,DC_Fast,30.0
71,13,17,-10,DC_Fast,254.550471054137
74,39,320,-8,AC_Slow,30.0
54,22,110,13,AC_Slow,30.0
87,30,130,-3,DC_Fast,30.0
75,50,340,37,AC_Slow,30.0
60,28,134,43,DC_Fast,30.0
45,57,320,28,AC_Slow,30.0
40,72,260,7,AC_Slow,30.0
43,29,119,30,AC_Slow,30.0
50,73,303,-8,DC_Fast,30.0
83,46,128,7,AC_Slow,30.944568710788303
65,40,260,5,DC_Fast,30.0
76,83,143,21,DC_Fast,30.0
62,27,210,42,AC_Slow,30.0
68,29,51,-10,AC_Slow,83.60175582181058
60,20,221,42,AC_Slow,30.0
87,53,323,15,AC_Slow,30.0
84,73,127,41,AC_Slow,30.0
84,43,35,37,DC_Fast,105.24807482522684
88,74,59,1,AC_Slow,30.0
66,64,157,27,DC_Fast,30.0
78,83,290,49,DC_Fast,30.0
79,10,40,10,AC_Slow,139.76106460370607
52,47,310,30,AC_Slow,30.0
62,18,289,42,DC_Fast,30.0
98,80,260,2,DC_Fast,30.0
55,26,182,45,AC_Slow,30.0
69,61,40,1,DC_Fast,35.67788801404909
43,27,258,2,DC_Fast,30.0
79,72,166,7,DC_Fast,30.0
55,42,25,8,AC_Slow,103.2449669569269
70,13,298,8,DC_Fast,30.0
92,84,79,40,DC_Fast,30.0
81,61,211,-5,DC_Fast,30.0
64,18,182,37,AC_Slow,30.0
83,73,41,-4,AC_Slow,46.592358709088884
51,39,124,-4,DC_Fast,30.0
65,17,122,17,DC_Fast,30.0
76,14,5,44,DC_Fast,925.9735464731912
87,85,213,17,AC_Slow,30.0
72,72,315,8,AC_Slow,30.0
67,10,212,5,DC_Fast,30.0
48,24,158,6,DC_Fast,30.0
51,47,254,11,DC_Fast,30.0
44,51,175,8,DC_Fast,30.0
93,55,319,37,DC_Fast,30.0
91,62,311,18,DC_Fast,30.0
93,35,111,37,DC_Fast,44.99996805502525
67,70,147,8,AC_Slow,30.0
95,76,12,36,AC_Slow,138.6691998901217
74,63,98,24,AC_Slow,30.0
44,31,101,36,DC_Fast,30.0
73,35,11,14,AC_Slow,333.7753924234363
85,69,278,49,DC_Fast,30.0
73,48,16,37,AC_Slow,172.49687393596065
52,45,6,9,AC_Slow,387.9072652087718
78,30,11,26,AC_Slow,385.0373259388789
81,50,16,8,AC_Slow,205.59410320715938
84,57,344,31,AC_Slow,30.0
87,35,61,2,DC_Fast,71.33514475796386
97,72,82,36,DC_Fast,30.0
53,86,78,1,AC_Slow,30.0
50,45,237,38,DC_Fast,30.0
81,33,283,4,AC_Slow,30.0
77,30,34,49,AC_Slow,120.67005790543398
43,27,318,-7,AC_Slow,30.0
92,24,99,4,DC_Fast,45.62309490964775
72,88,312,6,AC_Slow,30.0
46,15,60,16,AC_Slow,37.98208233675827
95,52,14,0,DC_Fast,232.65641242500274
80,40,151,44,AC_Slow,30.0
47,37,91,12,DC_Fast,30.0
76,17,257,4,DC_Fast,30.0
90,38,191,41,DC_Fast,30.0
49,30,237,20,DC_Fast,30.0
82,67,257,42,DC_Fast,30.0
96,69,228,15,DC_Fast,30.0
54,59,344,-4,DC_Fast,30.0
77,40,8,2,DC_Fast,392.16475216562026
54,56,116,43,DC_Fast,30.0
44,43,197,2,DC_Fast,30.0
68,11,145,41,DC_Fast,42.52293766800039
58,76,327,9,DC_Fast,30.0
93,81,144,23,DC_Fast,30.0
90,61,99,-1,DC_Fast,30.0
49,16,45,39,DC_Fast,75.3429334939745
51,85,6,49,DC_Fast,94.62771045298219
93,28,282,41,DC_Fast,30.0
43,24,154,26,AC_Slow,30.0
70,87,45,41,AC_Slow,30.0
57,57,120,40,DC_Fast,35.10544138856725
55,23,124,16,DC_Fast,30.0
79,12,241,23,AC_Slow,30.0
75,59,274,25,AC_Slow,30.0
64,63,295,5,DC_Fast,30.0
62,15,13,48,DC_Fast,299.3675572105119
51,58,243,10,AC_Slow,30.0
73,32,122,5,DC_Fast,30.0
75,87,319,6,AC_Slow,30.0
76,87,316,4,DC_Fast,30.0
42,29,14,2,AC_Slow,186.01940536191375
48,86,29,22,DC_Fast,30.0
92,69,177,43,DC_Fast,30.0
57,54,229,-6,AC_Slow,30.0
82,70,15,16,DC_Fast,121.29976575089336
74,65,105,41,AC_Slow,30.0
96,11,269,-10,AC_Slow,30.0
94,54,331,33,AC_Slow,30.0
73,49,87,19,DC_Fast,30.0
80,33,280,12,AC_Slow,30.0
53,38,349,4,DC_Fast,30.0
43,76,265,25,AC_Slow,30.0
68,77,225,8,AC_Slow,30.0
80,75,315,19,AC_Slow,30.0
84,63,223,5,AC_Slow,30.0
89,62,93,44,DC_Fast,31.824609267571212
54,88,19,7,DC_Fast,31.799043525843246
67,58,250,15,DC_Fast,30.0
81,41,180,6,DC_Fast,30.0
55,70,8,0,DC_Fast,145.02220890047138
51,51,338,41,DC_Fast,30.0
91,10,25,34,AC_Slow,256.8044630186039
44,72,212,45,DC_Fast,30.0
73,44,141,18,DC_Fast,30.0
81,60,326,43,DC_Fast,30.0
40,80,220,-2,DC_Fast,30.0
78,54,121,38,DC_Fast,33.424347135913365
71,86,183,6,DC_Fast,30.0
65,74,250,16,AC_Slow,30.0
56,23,132,26,AC_Slow,30.0
87,12,82,11,DC_Fast,65.59958062142441
98,33,233,-3,AC_Slow,30.0
66,74,297,-8,DC_Fast,30.0
63,57,266,27,AC_Slow,30.0
74,19,86,24,DC_Fast,42.78168295066366
85,22,346,21,AC_Slow,40.57918373685259
81,82,342,-3,AC_Slow,30.0
93,23,311,33,DC_Fast,30.0
78,19,70,48,DC_Fast,83.92879927774439
65,49,100,16,AC_Slow,35.40254798192395
88,32,149,21,DC_Fast,35.5972488944447
77,64,69,25,DC_Fast,30.0
62,72,13,23,DC_Fast,106.1772770157791
61,80,190,49,DC_Fast,30.0
43,51,162,14,DC_Fast,30.0
88,75,35,20,DC_Fast,30.0
98,88,155,31,AC_Slow,30.0
48,82,323,36,DC_Fast,30.0
43,56,246,2,DC_Fast,30.0
46,61,160,45,AC_Slow,30.0
62,27,63,4,AC_Slow,55.18844244212917
